track_id,genre_id
97978,4
40516,2
109661,4
78852,4
56492,4
60474,2
110770,4
128916,4
13767,5
31154,4
55124,4
6443,5
69834,4
128923,4
141562,4
71221,4
11867,4
69561,4
55100,2
99498,4
11893,4
140607,7
30044,4
11768,2
91317,2
61852,4
63804,4
69562,4
99073,7
112476,4
123988,4
17492,7
137896,4
131421,7
91305,4
34167,4
43865,2
94461,3
11779,4
75084,4
82515,4
75387,2
64339,4
15871,4
123620,4
6358,5
107189,8
96167,1
23155,1
121913,5
59682,5
6363,5
65077,5
98681,5
6370,5
43019,5
43588,5
59688,5
43695,3
59720,5
16747,3
54580,5
131938,5
113697,3
129395,5
127865,6
148077,5
142569,5
91178,5
38825,5
56469,5
113272,4
76079,5
31888,5
55237,4
91184,5
59675,5
38776,5
36272,1
43589,5
42238,5
12109,5
62195,5
24717,5
33071,5
62592,5
6469,5
148076,5
55827,5
101119,8
24363,5
113277,7
113280,3
6368,5
57697,4
51004,2
73774,7
134949,5
80758,5
54442,4
19889,8
60045,1
99361,5
60048,2
25608,5
4091,7
129405,4
121929,5
38781,5
59679,5
59719,5
54476,2
4072,5
107182,7
24699,5
91186,6
51998,2
44822,5
31887,5
1082,5
25603,5
73771,4
98668,5
12692,5
14601,5
55826,5
55233,5
98656,5
59685,5
80756,5
29355,5
24842,1
131953,5
6373,3
60863,5
43016,5
24700,5
56465,5
59711,5
13539,3
148074,5
11677,5
44951,5
134947,5
704,5
59673,5
4848,5
25668,4
62190,4
4239,5
43768,5
25032,5
43173,5
11672,5
59683,5
80754,5
107188,8
11675,3
60548,5
52123,5
131934,5
129398,5
52129,5
6379,5
48491,5
73776,2
60146,5
59695,5
117942,5
132142,5
60756,5
107181,4
24701,5
6803,5
54437,2
42031,8
14604,3
52125,5
141592,2
25033,5
129400,4
99362,5
114940,5
3895,5
59581,3
99374,5
59664,5
62188,5
59681,3
60874,5
29351,5
54467,2
60549,5
13540,3
142572,2
60776,3
113282,3
152418,5
25669,4
131933,5
62529,5
4234,3
127867,1
54436,5
62534,5
129879,2
24749,5
80766,5
142577,2
4093,5
59718,5
62196,5
142570,2
76071,3
142575,5
55831,5
127866,1
4080,5
148075,4
60775,6
73772,5
132140,3
82629,5
62187,4
98666,5
80765,5
44952,7
142565,5
6366,5
91182,6
33422,6
107178,8
80694,5
134939,5
73767,2
129883,2
80680,5
59657,5
80351,5
59725,5
4510,5
129406,5
135228,6
80695,4
1689,5
135225,5
73773,2
667,8
55238,5
54468,5
80755,5
708,2
59727,5
38354,5
42023,4
43595,5
127870,1
133836,5
27987,3
25670,5
44950,5
148070,5
115263,5
73777,4
62531,5
54469,2
4233,5
115273,5
4097,5
14316,5
38823,5
110450,7
43696,1
148066,4
129922,5
98031,5
36273,6
14318,5
38817,5
43535,5
38820,5
129886,4
56467,5
59680,5
43517,5
41020,4
101112,5
11671,5
6380,5
107180,8
4846,5
131950,5
4075,5
24367,7
38824,3
107954,7
6360,5
64410,2
38777,5
133837,3
93981,5
38321,5
59687,5
53156,4
60872,3
59726,6
64593,5
25232,5
127868,5
24364,5
80697,5
43766,5
19891,8
121926,2
117946,2
4098,5
134962,5
1680,5
131941,5
117944,2
51991,5
55241,2
59656,5
25029,5
64408,5
62595,7
42245,5
19890,4
64407,2
91181,3
53159,4
36275,5
51997,2
53157,4
76075,5
73768,4
107955,7
98669,5
60547,5
38780,5
1685,5
38352,5
115272,5
11681,5
43534,5
59671,5
43767,5
96168,3
11673,7
55234,2
132141,5
117666,5
43593,5
57691,5
107950,4
38560,6
109112,6
9490,6
43884,6
39788,7
38908,6
854,8
38880,6
27866,6
132424,6
84414,6
83200,6
119097,6
37783,1
8331,6
35006,6
149778,6
44374,6
66894,7
38893,6
120781,2
74370,3
113040,6
58060,2
26605,6
121985,5
111455,1
68542,6
113559,7
50837,6
34996,6
134064,2
74374,3
135092,6
131023,6
76036,6
140316,6
49404,6
98530,6
5531,7
112080,6
95868,6
48778,1
34508,1
89215,6
126512,1
33477,6
998,6
21776,1
126506,8
38882,6
48860,6
54556,4
39900,6
64250,6
116261,3
46048,7
127483,6
118504,8
44342,1
24985,5
38906,6
119946,6
46029,6
79977,6
125234,6
46710,6
60074,6
4755,8
30093,4
92884,6
66474,6
51115,6
57359,6
139323,6
64896,6
118256,8
125333,6
27213,6
35818,6
60963,2
24913,2
45953,6
66477,8
37530,3
38907,6
64253,7
24952,5
112583,7
139876,6
87483,6
42138,6
53690,2
139686,6
144491,6
122165,6
109646,4
11333,6
43063,6
145074,6
75040,6
120150,6
38455,2
126603,2
126510,2
70002,6
83912,7
1083,7
92565,6
60323,6
86082,2
67736,4
124890,2
34994,6
77520,6
145059,8
57629,6
820,8
144803,6
118503,2
115595,6
13579,6
96901,2
81019,6
36802,6
16937,2
6674,8
143042,6
149868,6
44852,1
128824,6
37538,5
97372,2
38895,6
64604,2
11234,6
40905,6
57441,7
83911,3
1739,6
111851,6
118085,3
126221,6
35194,5
80534,7
85499,6
61598,1
108316,6
48317,1
37532,5
38312,6
143186,5
132597,6
58570,6
90847,6
67459,6
114975,3
89983,6
48307,6
113202,6
116463,8
64091,1
126558,6
44856,6
64602,6
133916,2
83955,6
57630,1
118958,6
124892,4
97839,2
64603,6
56006,1
63626,1
102133,6
150395,1
82411,5
32149,8
113038,2
112588,3
41714,4
68571,6
108314,3
48046,1
81016,2
137117,6
1498,3
50167,3
110274,1
38900,6
133301,6
38864,6
104766,6
90852,6
9846,6
88485,6
98200,5
53733,6
69785,4
18877,3
138256,6
154390,2
104719,6
128989,3
44359,6
112195,1
112088,6
48680,6
57943,5
38967,6
115593,8
18876,6
40177,7
48863,8
103828,7
118012,6
36800,6
102114,6
63157,1
9918,6
49399,7
124891,4
42966,6
44110,1
1069,6
127539,6
26601,2
97836,7
64594,7
51111,2
8329,4
40176,6
15619,6
83957,6
92889,1
7379,2
137135,6
97324,2
65438,8
109711,6
119378,6
18112,6
139332,6
70168,3
118498,6
20926,6
86255,6
30667,6
138263,6
126601,4
119379,6
133293,7
44781,5
104625,6
49068,8
65234,6
108426,4
21402,2
144587,7
75310,7
113020,4
145703,7
131438,3
58169,4
61740,6
154412,3
144940,2
127620,8
126430,3
62452,8
19415,7
122533,4
52378,6
13362,7
19418,2
108428,4
17906,5
87192,7
51272,7
12376,7
127275,8
58116,8
154414,7
90591,7
141903,3
42751,7
149082,5
37368,3
35182,7
70424,5
104066,8
130370,5
46841,7
148613,7
132786,3
74002,3
27552,1
107049,2
1652,8
39662,5
83512,7
12179,7
141902,5
73468,2
85950,3
13197,7
85595,2
127188,8
30486,2
42048,7
135342,3
104064,8
122536,8
25123,7
10806,4
122804,7
85307,7
28609,6
29267,3
127909,8
28485,8
32330,6
131764,7
45126,1
85311,7
13207,7
27797,2
90586,5
129052,7
85598,7
127286,3
37325,8
144939,4
12147,5
55437,8
85419,8
120198,3
23039,5
131444,6
91349,8
107050,6
96944,7
120181,7
134388,3
59454,8
143085,8
126405,4
55293,7
122801,7
63224,7
36561,7
19419,6
2099,6
130368,7
51262,4
109973,6
113935,8
1649,7
127288,7
70874,6
52389,6
124477,7
134486,8
35186,5
72476,4
70875,1
145710,7
57439,8
76130,2
39658,5
111391,7
108459,7
47665,7
22000,2
138067,7
73792,7
142552,7
75191,7
70426,7
46732,6
117472,7
16158,3
3534,3
129392,7
131443,8
42269,3
47896,7
45128,7
127181,8
823,5
46331,6
58174,2
86116,7
69181,3
22348,5
138069,7
67760,7
51269,6
21677,2
132791,5
134384,5
70876,7
19442,7
111399,4
21996,2
120179,5
130371,8
46851,4
66643,7
127283,3
90590,4
120099,4
148514,7
126427,7
26171,5
90828,8
88429,4
109976,2
154410,3
126357,7
64009,2
141901,7
90582,6
25055,3
11937,7
22476,6
59451,8
51292,8
127270,8
127285,8
39667,5
126399,7
144944,2
92131,6
87186,7
132794,7
73469,2
131439,7
148518,7
109963,6
26177,7
153955,2
73921,8
7527,7
47666,7
126398,7
109962,7
127274,8
12387,7
90570,5
109972,3
61587,8
119587,4
41825,8
58115,8
96945,7
131773,7
122809,8
53591,2
52045,3
129362,3
85594,4
69745,6
67361,2
56249,4
48444,7
90587,5
67368,2
66782,7
107046,4
113808,4
62742,1
149077,7
49477,4
121735,3
39660,5
57180,7
126361,7
61591,6
62160,7
86117,4
127300,8
149075,7
45335,6
87324,3
76129,2
16095,4
94628,7
54665,3
39530,7
37369,3
120121,3
128476,8
58173,1
39661,7
148286,7
61742,6
28482,8
50598,5
30488,7
70879,6
138070,7
77572,2
13220,2
56460,7
55288,7
39666,5
52035,7
19416,2
113810,4
213,3
12530,8
91348,8
5196,8
127912,8
61592,5
121734,7
17345,3
69746,6
94634,8
122810,3
91164,7
144938,7
10807,7
109975,7
50272,4
27547,3
111390,7
51273,2
44192,8
66462,8
124110,7
108292,7
13867,2
65879,3
137589,6
52881,8
93064,8
58540,8
96408,8
107501,8
70888,8
96754,7
151135,7
66999,8
11541,3
147157,3
135374,8
10932,2
88937,8
136403,8
93582,8
57656,8
67654,4
60720,8
112218,7
16699,8
47464,8
28036,8
19735,8
3618,8
70821,7
59176,8
68910,2
20011,1
63392,3
75784,7
146482,8
106274,8
121863,8
9986,8
4299,5
71619,4
108966,8
137591,8
111992,8
111993,8
47951,8
72290,8
67655,4
96933,8
82522,8
74882,8
124201,8
42441,5
18198,5
15157,8
28072,8
71492,8
63390,3
106954,8
105094,8
13446,8
110943,8
63405,6
42776,8
93059,8
147949,8
6528,8
111638,8
29501,8
87516,8
47160,8
107622,4
68914,2
105112,8
133843,8
74355,3
104691,7
56842,8
113574,8
32771,8
50818,8
95523,8
5600,6
3551,8
131460,8
98077,4
57638,8
15609,8
130402,3
44276,8
136707,8
84826,8
147955,8
105905,8
63468,8
4298,8
33466,3
1130,8
137421,8
149408,8
126674,8
19187,3
122180,7
99174,5
31260,5
75207,4
96930,8
147947,8
40936,5
58605,3
43411,8
42774,8
4778,8
88935,8
4193,8
139765,8
90714,7
62584,8
14744,8
74667,7
111310,8
88826,7
126300,7
17463,8
114396,1
117311,8
43400,8
111210,8
64499,5
128708,8
104137,8
62874,7
47597,8
101081,3
132154,8
56120,8
85705,8
145773,8
40353,6
26325,5
91326,8
40984,8
123271,5
145610,8
10671,2
22562,8
38557,7
70275,8
90769,8
605,8
124879,8
56652,8
138116,8
54930,8
139767,8
45057,7
56875,8
61954,5
126928,8
52224,8
87701,8
40938,8
116199,8
154449,8
122083,7
107658,6
129082,8
129094,7
121257,8
71266,8
83871,8
117869,8
3942,8
78550,8
45018,8
106463,8
106566,8
22100,8
79574,8
9987,8
116319,8
145021,8
83826,8
4032,8
124457,8
143080,8
131458,8
60363,7
55917,8
131536,8
66457,8
123389,8
73307,6
122124,2
22152,8
53901,8
124465,8
37731,8
8215,6
32067,8
69638,8
56881,8
3720,8
133729,8
111969,8
54937,8
126955,8
124469,8
149187,8
89881,8
3579,8
10669,2
74916,8
51194,8
138297,8
109507,8
137206,8
142512,7
43959,7
108030,8
3944,8
113527,8
107385,8
63595,8
54938,8
130014,3
66761,8
37591,8
66660,8
93858,8
33463,3
3606,8
3681,8
46020,8
75264,5
43405,8
108036,8
15498,8
59973,8
51600,8
29498,7
12423,8
79851,2
137722,8
127198,8
60981,6
131971,8
32021,8
57584,3
121569,8
3939,8
13891,2
142507,3
85445,3
61812,7
4333,8
42445,5
128504,7
89882,4
107502,8
11306,8
70403,8
69361,8
15261,8
108962,8
113943,8
63097,8
133396,8
19721,4
132800,8
32075,8
75231,3
61820,6
8452,7
82525,8
47946,8
73181,8
105143,4
71372,8
11417,7
105245,8
144605,3
122686,7
126299,7
149520,7
79918,4
35571,7
4348,8
116731,2
150573,8
133727,8
59080,7
8450,8
7460,8
6519,3
32774,8
44275,8
63386,7
5510,7
29839,8
3923,8
13772,8
7197,8
82529,8
142296,6
75293,8
12421,8
142126,8
68918,2
91420,8
129969,8
53807,7
95228,8
98571,8
98568,5
98559,2
98565,6
59684,5
98569,3
